'2024-07-31','20:42:02.967646',55,56
'2024-07-31','20:42:03.998084',54,57
'2024-07-31','20:42:05.124590',54,57
'2024-07-31','20:42:06.243249',55,56
'2024-07-31','20:42:07.368455',54,57
'2024-07-31','20:42:08.404064',55,56
'2024-07-31','20:42:09.496695',55,56
'2024-07-31','20:42:10.546220',55,56
'2024-07-31','20:42:11.578726',55,56
'2024-07-31','20:45:02.066969',55,56
'2024-07-31','20:45:03.220964',54,57
'2024-07-31','20:45:04.328344',55,56
'2024-07-31','20:45:05.449780',55,56
'2024-07-31','20:45:06.514179',55,56
'2024-07-31','20:45:07.558648',55,56
'2024-07-31','20:45:08.607818',54,57
'2024-07-31','20:45:09.644795',55,56
'2024-07-31','20:45:10.679053',56,55
'2024-07-31','20:45:11.717774',55,56
'2024-07-31','20:48:02.193549',55,56
'2024-07-31','20:48:03.315523',54,57
'2024-07-31','20:48:04.448092',55,56
'2024-07-31','20:48:05.478593',54,57
'2024-07-31','20:48:06.528242',54,57
'2024-07-31','20:48:07.574129',54,57
'2024-07-31','20:48:08.625753',55,56
'2024-07-31','20:48:09.662462',55,56
'2024-07-31','20:48:10.698094',54,57
'2024-07-31','20:48:11.741209',56,55
'2024-07-31','20:51:02.224577',55,56
'2024-07-31','20:51:03.342647',55,56
'2024-07-31','20:51:04.793533',55,56
'2024-07-31','20:51:05.859878',55,56
'2024-07-31','20:51:06.890219',56,55
'2024-07-31','20:51:07.972906',56,55
'2024-07-31','20:51:09.044630',54,57
'2024-07-31','20:51:10.081013',55,56
'2024-07-31','20:51:11.122837',55,56
'2024-07-31','20:51:12.170054',55,56
'2024-07-31','20:54:01.725435',55,56
'2024-07-31','20:54:02.867712',54,57
'2024-07-31','20:54:03.990501',56,55
'2024-07-31','20:54:05.121189',54,57
'2024-07-31','20:54:06.231861',55,56
'2024-07-31','20:54:07.374475',55,56
'2024-07-31','20:54:08.496225',55,56
'2024-07-31','20:54:09.624959',55,56
'2024-07-31','20:54:10.739540',54,57
'2024-07-31','20:54:11.870537',55,56
'2024-07-31','20:57:02.378110',55,56
'2024-07-31','20:57:03.504416',55,56
'2024-07-31','20:57:04.617902',55,56
'2024-07-31','20:57:05.765198',56,55
'2024-07-31','20:57:06.984346',55,56
'2024-07-31','20:57:08.025848',55,56
'2024-07-31','20:57:09.077328',55,56
'2024-07-31','20:57:10.113729',55,56
'2024-07-31','20:57:11.151643',55,56
'2024-07-31','20:57:12.186796',55,56
'2024-07-31','21:00:01.688291',55,56
'2024-07-31','21:00:02.960751',54,57
'2024-07-31','21:00:04.074640',55,56
'2024-07-31','21:00:05.170428',55,56
'2024-07-31','21:00:06.211472',55,56
'2024-07-31','21:00:07.260113',54,57
'2024-07-31','21:00:09.378447',55,56
'2024-07-31','21:00:10.496348',55,56
'2024-07-31','21:00:12.622710',54,57
'2024-07-31','21:00:13.700261',55,56
'2024-07-31','21:03:02.225700',55,56
'2024-07-31','21:03:03.352853',55,56
'2024-07-31','21:03:04.475423',55,56
'2024-07-31','21:03:05.593013',55,56
'2024-07-31','21:03:06.725762',56,55
'2024-07-31','21:03:07.853645',56,55
'2024-07-31','21:03:09.251085',56,55
'2024-07-31','21:03:10.312652',55,56
'2024-07-31','21:03:11.357024',55,56
'2024-07-31','21:03:12.391609',55,56
'2024-07-31','21:06:01.942177',56,55
'2024-07-31','21:06:02.977800',55,56
'2024-07-31','21:06:04.388823',56,55
'2024-07-31','21:06:05.724705',55,56
'2024-07-31','21:06:06.948653',54,57
'2024-07-31','21:06:07.985566',55,56
'2024-07-31','21:06:10.577572',54,57
'2024-07-31','21:06:12.689573',55,56
'2024-07-31','21:06:13.728731',55,56
'2024-07-31','21:06:14.957180',55,56
'2024-07-31','21:09:01.454432',56,55
'2024-07-31','21:09:02.576899',55,56
'2024-07-31','21:09:03.720324',55,56
'2024-07-31','21:09:04.831846',55,56
'2024-07-31','21:09:05.871364',55,56
'2024-07-31','21:09:06.913996',55,56
'2024-07-31','21:09:07.947864',55,56
'2024-07-31','21:09:08.981448',55,56
'2024-07-31','21:09:10.009153',55,56
'2024-07-31','21:09:11.045686',56,55
'2024-07-31','21:12:01.570172',56,55
'2024-07-31','21:12:02.695680',56,55
'2024-07-31','21:12:03.824354',56,55
'2024-07-31','21:12:05.971080',57,53
'2024-07-31','21:12:07.102876',56,55
'2024-07-31','21:12:08.372914',56,55
'2024-07-31','21:12:09.409967',56,55
'2024-07-31','21:12:10.451930',57,53
'2024-07-31','21:12:11.488412',57,53
'2024-07-31','21:12:12.566935',57,53
'2024-07-31','21:15:02.106811',58,52
'2024-07-31','21:15:03.233117',58,52
'2024-07-31','21:15:04.361991',58,52
'2024-07-31','21:15:05.416188',58,52
'2024-07-31','21:15:06.455182',58,52
'2024-07-31','21:15:07.493708',58,52
'2024-07-31','21:15:08.539302',59,51
'2024-07-31','21:15:09.576449',58,52
'2024-07-31','21:15:10.631643',58,52
'2024-07-31','21:15:11.684376',58,52
'2024-07-31','21:18:02.233244',60,50
'2024-07-31','21:18:03.369881',60,50
'2024-07-31','21:18:04.546560',60,50
'2024-07-31','21:18:05.614858',60,50
'2024-07-31','21:18:06.740160',60,50
'2024-07-31','21:18:07.865621',59,51
'2024-07-31','21:18:08.900001',59,51
'2024-07-31','21:18:10.117606',60,50
'2024-07-31','21:18:11.244171',60,50
'2024-07-31','21:18:12.376118',59,51
'2024-07-31','21:21:01.959749',61,48
'2024-07-31','21:21:03.074830',61,48
'2024-07-31','21:21:04.112463',62,47
'2024-07-31','21:21:05.155829',61,48
'2024-07-31','21:21:06.197572',61,48
'2024-07-31','21:21:07.225952',61,48
'2024-07-31','21:21:08.256280',61,48
'2024-07-31','21:21:09.288242',61,48
'2024-07-31','21:21:10.320689',61,48
'2024-07-31','21:21:11.363459',61,48
'2024-07-31','21:24:01.877936',61,48
'2024-07-31','21:24:03.004198',62,47
'2024-07-31','21:24:04.122187',62,47
'2024-07-31','21:24:05.153935',62,47
'2024-07-31','21:24:06.189546',62,47
'2024-07-31','21:24:07.224584',62,47
'2024-07-31','21:24:08.265149',62,47
'2024-07-31','21:24:09.294444',61,48
'2024-07-31','21:24:10.322190',61,48
'2024-07-31','21:24:11.374158',62,47
'2024-07-31','21:27:02.410217',62,47
'2024-07-31','21:27:03.843176',62,47
'2024-07-31','21:27:05.594313',62,47
'2024-07-31','21:27:06.628213',61,48
'2024-07-31','21:27:07.657202',62,47
'2024-07-31','21:27:08.697020',61,48
'2024-07-31','21:27:09.727570',62,47
'2024-07-31','21:27:10.781600',61,48
'2024-07-31','21:27:11.823830',62,47
'2024-07-31','21:27:12.860255',61,48
'2024-07-31','21:30:02.432835',62,47
'2024-07-31','21:30:03.560065',62,47
'2024-07-31','21:30:04.685523',63,46
'2024-07-31','21:30:05.813843',62,47
'2024-07-31','21:30:06.942406',62,47
'2024-07-31','21:30:08.079350',62,47
'2024-07-31','21:30:09.121097',62,47
'2024-07-31','21:30:10.294333',63,46
'2024-07-31','21:30:11.343344',62,47
'2024-07-31','21:30:12.468582',62,47
'2024-07-31','21:33:05.838934',62,47
'2024-07-31','21:33:06.917379',61,48
'2024-07-31','21:33:07.991460',62,47
'2024-07-31','21:33:09.128572',62,47
'2024-07-31','21:33:10.163944',61,48
'2024-07-31','21:33:11.208739',61,48
'2024-07-31','21:33:13.510227',62,47
'2024-07-31','21:33:14.946661',62,47
'2024-07-31','21:33:16.493666',62,47
'2024-07-31','21:33:17.611621',62,47
'2024-07-31','21:36:02.318938',62,47
'2024-07-31','21:36:04.535994',61,48
'2024-07-31','21:36:06.170557',62,47
'2024-07-31','21:36:07.633959',62,47
'2024-07-31','21:36:10.180213',61,48
'2024-07-31','21:36:11.217199',62,47
'2024-07-31','21:36:12.248419',61,48
'2024-07-31','21:36:13.298851',61,48
'2024-07-31','21:36:16.938338',62,47
'2024-07-31','21:36:19.803002',62,47
'2024-07-31','21:39:02.407339',62,47
'2024-07-31','21:39:03.447476',61,48
'2024-07-31','21:39:04.552011',62,47
'2024-07-31','21:39:05.781822',62,47
'2024-07-31','21:39:06.825159',62,47
'2024-07-31','21:39:07.859485',62,47
'2024-07-31','21:39:08.889269',61,48
'2024-07-31','21:39:09.916466',62,47
'2024-07-31','21:39:10.946130',62,47
'2024-07-31','21:39:11.979199',61,48
'2024-07-31','21:42:01.500771',61,48
'2024-07-31','21:42:02.629246',61,48
'2024-07-31','21:42:03.749436',62,47
'2024-07-31','21:42:04.871669',61,48
'2024-07-31','21:42:06.007785',61,48
'2024-07-31','21:42:07.127435',61,48
'2024-07-31','21:42:08.165510',62,47
'2024-07-31','21:42:09.201794',61,48
'2024-07-31','21:42:10.231453',62,47
'2024-07-31','21:42:11.263682',61,48
'2024-07-31','21:45:01.831177',61,48
'2024-07-31','21:45:02.948485',62,47
'2024-07-31','21:45:03.980136',61,48
'2024-07-31','21:45:05.012188',61,48
'2024-07-31','21:45:06.048928',61,48
'2024-07-31','21:45:07.077651',61,48
'2024-07-31','21:45:08.107498',61,48
'2024-07-31','21:45:09.133262',61,48
'2024-07-31','21:45:10.184875',62,47
'2024-07-31','21:45:11.229013',62,47
'2024-07-31','21:48:01.848932',62,47
'2024-07-31','21:48:03.080085',62,47
'2024-07-31','21:48:04.319937',61,48
'2024-07-31','21:48:05.369988',61,48
'2024-07-31','21:48:06.418069',62,47
'2024-07-31','21:48:07.452784',61,48
'2024-07-31','21:48:08.486701',61,48
'2024-07-31','21:48:09.517509',62,47
'2024-07-31','21:48:10.553045',61,48
'2024-07-31','21:48:11.581763',61,48
'2024-07-31','21:51:02.078189',62,47
'2024-07-31','21:51:03.205633',61,48
'2024-07-31','21:51:04.331612',57,53
'2024-07-31','21:51:05.368308',61,48
'2024-07-31','21:51:06.399822',61,48
'2024-07-31','21:51:07.431690',60,50
'2024-07-31','21:51:09.552852',61,48
'2024-07-31','21:51:10.680546',56,55
'2024-07-31','21:51:12.014309',62,47
'2024-07-31','21:51:13.141201',61,48
'2024-07-31','21:54:01.692723',62,47
'2024-07-31','21:54:02.916795',61,48
'2024-07-31','21:54:04.166538',61,48
'2024-07-31','21:54:05.198069',61,48
'2024-07-31','21:54:06.226292',62,47
'2024-07-31','21:54:07.264291',61,48
'2024-07-31','21:54:08.293958',60,50
'2024-07-31','21:54:09.332672',61,48
'2024-07-31','21:54:10.377452',60,50
'2024-07-31','21:54:11.436121',62,47
'2024-07-31','21:57:02.021636',62,47
'2024-07-31','21:57:03.151290',60,50
'2024-07-31','21:57:04.197693',59,51
'2024-07-31','21:57:05.238410',62,47
'2024-07-31','21:57:06.310236',62,47
'2024-07-31','21:57:07.346800',62,47
'2024-07-31','21:57:08.381765',62,47
'2024-07-31','21:57:09.416160',62,47
'2024-07-31','21:57:10.446889',61,48
'2024-07-31','21:57:11.481700',62,47
'2024-07-31','22:00:02.040514',61,48
'2024-07-31','22:00:03.169836',62,47
'2024-07-31','22:00:04.293909',61,48
'2024-07-31','22:00:05.425237',61,48
'2024-07-31','22:00:06.454001',61,48
'2024-07-31','22:00:07.484554',62,47
'2024-07-31','22:00:08.531858',62,47
'2024-07-31','22:00:09.561559',61,48
'2024-07-31','22:00:10.598552',62,47
'2024-07-31','22:00:11.643153',62,47
'2024-07-31','22:03:02.278618',60,50
'2024-07-31','22:03:03.399706',61,48
'2024-07-31','22:03:04.531319',58,52
'2024-07-31','22:03:05.654443',62,47
'2024-07-31','22:03:06.785761',62,47
'2024-07-31','22:03:07.915169',62,47
'2024-07-31','22:03:09.044542',56,55
'2024-07-31','22:03:10.076659',54,57
'2024-07-31','22:03:11.112121',55,56
'2024-07-31','22:03:12.144962',58,52
'2024-07-31','22:06:01.684641',56,55
'2024-07-31','22:06:02.816618',63,46
'2024-07-31','22:06:03.848394',61,48
'2024-07-31','22:06:04.878371',62,47
'2024-07-31','22:06:05.940013',61,48
'2024-07-31','22:06:06.989060',58,52
'2024-07-31','22:06:08.032310',62,47
'2024-07-31','22:06:09.060274',61,48
'2024-07-31','22:06:10.102159',61,48
'2024-07-31','22:06:11.138281',57,53
'2024-07-31','22:09:01.611054',62,47
'2024-07-31','22:09:02.797052',62,47
'2024-07-31','22:09:04.168497',63,46
'2024-07-31','22:09:05.202262',63,46
'2024-07-31','22:09:06.242522',61,48
'2024-07-31','22:09:07.276404',62,47
'2024-07-31','22:09:08.312955',60,50
'2024-07-31','22:09:09.353109',61,48
'2024-07-31','22:09:10.629285',62,47
'2024-07-31','22:09:11.666514',60,50
'2024-07-31','22:12:02.345947',56,55
'2024-07-31','22:12:08.794080',62,47
'2024-07-31','22:12:09.829007',58,52
'2024-07-31','22:12:10.861351',61,48
'2024-07-31','22:12:18.128661',61,48
'2024-07-31','22:12:19.163553',63,46
'2024-07-31','22:12:20.194827',60,50
'2024-07-31','22:12:21.231662',60,50
'2024-07-31','22:12:27.624150',59,51
'2024-07-31','22:12:28.680179',63,46
'2024-07-31','22:15:02.271778',61,48
'2024-07-31','22:15:03.403889',60,50
'2024-07-31','22:15:04.529657',62,47
'2024-07-31','22:15:05.644239',63,46
'2024-07-31','22:15:06.676081',63,46
'2024-07-31','22:15:07.722273',62,47
'2024-07-31','22:15:08.758730',62,47
'2024-07-31','22:15:09.795485',63,46
'2024-07-31','22:15:10.870865',63,46
'2024-07-31','22:15:11.902232',58,52
'2024-07-31','22:18:01.467907',63,46
'2024-07-31','22:18:02.597241',63,46
'2024-07-31','22:18:03.724804',63,46
'2024-07-31','22:18:04.854807',63,46
'2024-07-31','22:18:05.978284',61,48
'2024-07-31','22:18:07.105147',63,46
'2024-07-31','22:18:08.331309',62,47
'2024-07-31','22:18:09.455104',62,47
'2024-07-31','22:18:10.486712',63,46
'2024-07-31','22:18:11.521504',61,48
'2024-07-31','22:21:02.112872',63,46
'2024-07-31','22:21:03.234015',64,45
'2024-07-31','22:21:04.359428',63,46
'2024-07-31','22:21:05.588188',63,46
'2024-07-31','22:21:06.839276',62,47
'2024-07-31','22:21:07.925139',63,46
'2024-07-31','22:21:08.983899',63,46
'2024-07-31','22:21:10.021149',64,45
'2024-07-31','22:21:11.062900',56,55
'2024-07-31','22:21:12.130967',63,46
'2024-07-31','22:24:01.616398',63,46
'2024-07-31','22:24:02.852686',63,46
'2024-07-31','22:24:04.079200',63,46
'2024-07-31','22:24:05.305190',62,47
'2024-07-31','22:24:06.331192',63,46
'2024-07-31','22:24:07.357750',63,46
'2024-07-31','22:24:08.389752',63,46
'2024-07-31','22:24:09.428065',63,46
'2024-07-31','22:24:10.460676',63,46
'2024-07-31','22:24:11.496909',62,47
'2024-07-31','22:27:02.056717',63,46
'2024-07-31','22:27:03.283889',63,46
'2024-07-31','22:27:04.317160',63,46
'2024-07-31','22:27:05.346951',63,46
'2024-07-31','22:27:06.630971',63,46
'2024-07-31','22:27:07.657735',63,46
'2024-07-31','22:27:08.697170',58,52
'2024-07-31','22:27:09.726049',63,46
'2024-07-31','22:27:10.761184',57,53
'2024-07-31','22:27:11.795017',63,46
'2024-07-31','22:30:02.286509',64,45
'2024-07-31','22:30:03.418673',65,43
'2024-07-31','22:30:04.455046',65,43
'2024-07-31','22:30:05.496348',64,45
'2024-07-31','22:30:06.533721',64,45
'2024-07-31','22:30:07.794325',61,48
'2024-07-31','22:30:08.822835',62,47
'2024-07-31','22:30:09.864531',59,51
'2024-07-31','22:30:10.898239',62,47
'2024-07-31','22:30:11.937101',63,46
'2024-07-31','22:33:01.491133',63,46
'2024-07-31','22:33:02.733233',63,46
'2024-07-31','22:33:03.847378',63,46
'2024-07-31','22:33:04.973273',65,43
'2024-07-31','22:33:06.006108',63,46
'2024-07-31','22:33:07.050531',63,46
'2024-07-31','22:33:08.091597',63,46
'2024-07-31','22:33:09.130412',65,43
'2024-07-31','22:33:10.163423',64,45
'2024-07-31','22:33:11.198382',64,45
'2024-07-31','22:36:01.722838',65,43
'2024-07-31','22:36:02.951759',65,43
'2024-07-31','22:36:04.084069',66,42
'2024-07-31','22:36:05.201642',65,43
'2024-07-31','22:36:06.326691',65,43
'2024-07-31','22:36:07.449792',65,43
'2024-07-31','22:36:08.579880',65,43
'2024-07-31','22:36:09.606336',65,43
'2024-07-31','22:36:10.647221',65,43
'2024-07-31','22:36:11.693549',66,42
'2024-07-31','22:39:02.258209',65,43
'2024-07-31','22:39:03.380098',65,43
'2024-07-31','22:39:04.515196',65,43
'2024-07-31','22:39:06.458806',66,42
'2024-07-31','22:39:07.587034',65,43
'2024-07-31','22:39:08.746657',65,43
'2024-07-31','22:39:09.938392',65,43
'2024-07-31','22:39:10.975916',65,43
'2024-07-31','22:39:13.424820',64,45
'2024-07-31','22:39:14.470552',65,43
'2024-07-31','22:42:01.996386',66,42
'2024-07-31','22:42:03.104522',65,43
'2024-07-31','22:42:04.232810',65,43
'2024-07-31','22:42:05.355481',65,43
'2024-07-31','22:42:06.475997',65,43
'2024-07-31','22:42:07.606837',66,42
'2024-07-31','22:42:08.735100',61,48
'2024-07-31','22:42:09.857486',65,43
'2024-07-31','22:42:10.981580',65,43
'2024-07-31','22:42:12.104835',64,45
'2024-07-31','22:45:01.586093',65,43
'2024-07-31','22:45:02.716263',65,43
'2024-07-31','22:45:03.755183',65,43
'2024-07-31','22:45:04.785219',64,45
'2024-07-31','22:45:05.820685',65,43
'2024-07-31','22:45:06.856172',66,42
'2024-07-31','22:45:07.883995',65,43
'2024-07-31','22:45:08.917422',65,43
'2024-07-31','22:45:09.948942',65,43
'2024-07-31','22:45:10.980491',65,43
'2024-07-31','22:48:01.516585',65,43
'2024-07-31','22:48:02.635316',65,43
'2024-07-31','22:48:03.770414',61,48
'2024-07-31','22:48:04.902347',65,43
'2024-07-31','22:48:06.011083',65,43
'2024-07-31','22:48:07.053640',65,43
'2024-07-31','22:48:08.084673',66,42
'2024-07-31','22:48:09.121098',65,43
'2024-07-31','22:48:10.155685',65,43
'2024-07-31','22:48:11.184548',65,43
'2024-07-31','22:51:01.835094',65,43
'2024-07-31','22:51:02.869254',65,43
'2024-07-31','22:51:04.808936',62,47
'2024-07-31','22:51:06.145714',65,43
'2024-07-31','22:51:07.178832',65,43
'2024-07-31','22:51:08.218092',65,43
'2024-07-31','22:51:09.261166',63,46
'2024-07-31','22:51:10.307256',66,42
'2024-07-31','22:51:11.350493',65,43
'2024-07-31','22:51:12.392304',52,60
'2024-07-31','22:54:02.064746',65,43
'2024-07-31','22:54:03.201415',64,45
'2024-07-31','22:54:04.324696',65,43
'2024-07-31','22:54:05.446310',65,43
'2024-07-31','22:54:06.582470',66,42
'2024-07-31','22:54:07.707278',66,42
'2024-07-31','22:54:08.746891',65,43
'2024-07-31','22:54:09.775673',65,43
'2024-07-31','22:54:10.812026',66,42
'2024-07-31','22:54:11.841713',66,42
'2024-07-31','22:57:02.403000',65,43
'2024-07-31','22:57:03.528953',65,43
'2024-07-31','22:57:04.652798',65,43
'2024-07-31','22:57:05.783468',66,42
'2024-07-31','22:57:06.816896',48,65
'2024-07-31','22:57:07.851456',67,41
'2024-07-31','22:57:08.892862',63,46
'2024-07-31','22:57:09.928471',65,43
'2024-07-31','22:57:10.961770',62,47
'2024-07-31','22:57:11.995832',66,42
'2024-07-31','23:00:01.500747',65,43
'2024-07-31','23:00:02.637680',65,43
'2024-07-31','23:00:03.770657',66,42
'2024-07-31','23:00:04.892848',64,45
'2024-07-31','23:00:05.926068',65,43
'2024-07-31','23:00:06.956910',67,41
'2024-07-31','23:00:07.993946',61,48
'2024-07-31','23:00:09.034295',65,43
'2024-07-31','23:00:10.063281',65,43
'2024-07-31','23:00:11.095069',65,43
'2024-07-31','23:03:01.630889',66,42
'2024-07-31','23:03:03.471275',65,43
'2024-07-31','23:03:04.701021',66,42
'2024-07-31','23:03:05.837322',66,42
'2024-07-31','23:03:06.880726',60,50
'2024-07-31','23:03:07.920544',66,42
'2024-07-31','23:03:08.952188',66,42
'2024-07-31','23:03:09.986174',65,43
'2024-07-31','23:03:11.015691',65,43
'2024-07-31','23:03:12.042528',66,42
'2024-07-31','23:06:01.552282',65,43
'2024-07-31','23:06:02.676784',65,43
'2024-07-31','23:06:03.809425',65,43
'2024-07-31','23:06:04.930840',66,42
'2024-07-31','23:06:05.968849',62,47
'2024-07-31','23:06:06.999428',67,41
'2024-07-31','23:06:08.043786',66,42
'2024-07-31','23:06:09.078632',66,42
'2024-07-31','23:06:10.116994',66,42
'2024-07-31','23:06:11.149230',66,42
'2024-07-31','23:09:01.675267',53,58
'2024-07-31','23:09:02.806843',66,42
'2024-07-31','23:09:03.928758',66,42
'2024-07-31','23:09:04.965316',66,42
'2024-07-31','23:09:06.005452',66,42
'2024-07-31','23:09:07.034490',51,61
'2024-07-31','23:09:08.078524',65,43
'2024-07-31','23:09:09.110033',63,46
'2024-07-31','23:09:10.138450',65,43
'2024-07-31','23:09:11.176623',65,43
'2024-07-31','23:12:01.699477',49,63
'2024-07-31','23:12:02.829560',66,42
'2024-07-31','23:12:03.957931',66,42
'2024-07-31','23:12:04.999592',66,42
'2024-07-31','23:12:06.032491',66,42
'2024-07-31','23:12:07.088668',65,43
'2024-07-31','23:12:08.118440',66,42
'2024-07-31','23:12:09.150223',65,43
'2024-07-31','23:12:10.187422',66,42
'2024-07-31','23:12:11.223302',65,43
'2024-07-31','23:15:01.688135',65,43
'2024-07-31','23:15:02.856762',66,42
'2024-07-31','23:15:03.994833',66,42
'2024-07-31','23:15:05.118100',66,42
'2024-07-31','23:15:06.243230',56,55
'2024-07-31','23:15:07.282743',67,41
'2024-07-31','23:15:09.417529',66,42
'2024-07-31','23:15:10.535646',65,43
'2024-07-31','23:15:11.575267',62,47
'2024-07-31','23:15:12.606306',67,41
'2024-07-31','23:18:02.157047',54,57
'2024-07-31','23:18:03.317207',65,43
'2024-07-31','23:18:04.423624',66,42
'2024-07-31','23:18:05.539639',66,42
'2024-07-31','23:18:06.674093',65,43
'2024-07-31','23:18:07.796876',66,42
'2024-07-31','23:18:08.945684',65,43
'2024-07-31','23:18:10.042466',66,42
'2024-07-31','23:18:11.177526',65,43
'2024-07-31','23:18:12.206353',63,46
'2024-07-31','23:21:01.896768',63,46
'2024-07-31','23:21:03.730387',65,43
'2024-07-31','23:21:04.941586',66,42
'2024-07-31','23:21:06.580330',65,43
'2024-07-31','23:21:07.623872',65,43
'2024-07-31','23:21:08.663074',65,43
'2024-07-31','23:21:09.695417',65,43
'2024-07-31','23:21:10.725702',65,43
'2024-07-31','23:21:11.759971',65,43
'2024-07-31','23:21:12.791296',66,42
'2024-07-31','23:24:02.307201',66,42
'2024-07-31','23:24:05.138322',63,46
'2024-07-31','23:24:06.206871',66,42
'2024-07-31','23:24:09.790109',66,42
'2024-07-31','23:24:10.841661',66,42
'2024-07-31','23:24:11.871908',65,43
'2024-07-31','23:24:12.901047',65,43
'2024-07-31','23:24:13.935595',66,42
'2024-07-31','23:24:14.984522',65,43
'2024-07-31','23:24:16.025877',65,43
'2024-07-31','23:27:01.515903',65,43
'2024-07-31','23:27:02.648027',65,43
'2024-07-31','23:27:03.678301',64,45
'2024-07-31','23:27:04.708375',65,43
'2024-07-31','23:27:05.743944',65,43
'2024-07-31','23:27:06.772269',66,42
'2024-07-31','23:27:07.902007',65,43
'2024-07-31','23:27:08.984772',58,52
'2024-07-31','23:27:10.050157',65,43
'2024-07-31','23:27:11.086389',65,43
'2024-07-31','23:30:01.634573',65,43
'2024-07-31','23:30:02.762130',65,43
'2024-07-31','23:30:03.792353',59,51
'2024-07-31','23:30:04.820527',64,45
'2024-07-31','23:30:06.962302',65,43
'2024-07-31','23:30:08.088528',62,47
'2024-07-31','23:30:09.218388',66,42
'2024-07-31','23:30:10.343739',62,47
'2024-07-31','23:30:11.373692',64,45
'2024-07-31','23:30:13.522122',66,42
'2024-07-31','23:33:02.270368',64,45
'2024-07-31','23:33:03.501267',65,43
'2024-07-31','23:33:04.625538',65,43
'2024-07-31','23:33:05.660769',65,43
'2024-07-31','23:33:06.690105',54,57
'2024-07-31','23:33:07.767572',65,43
'2024-07-31','23:33:08.804297',65,43
'2024-07-31','23:33:09.846465',65,43
'2024-07-31','23:33:10.881083',66,42
'2024-07-31','23:33:11.915114',62,47
'2024-07-31','23:36:01.480205',65,43
'2024-07-31','23:36:02.602139',65,43
'2024-07-31','23:36:03.726348',66,42
'2024-07-31','23:36:04.860061',66,42
'2024-07-31','23:36:06.001695',65,43
'2024-07-31','23:36:07.047797',65,43
'2024-07-31','23:36:08.074975',65,43
'2024-07-31','23:36:09.118585',65,43
'2024-07-31','23:36:10.164342',66,42
'2024-07-31','23:36:11.206223',66,42
'2024-07-31','23:39:01.703864',65,43
'2024-07-31','23:39:02.832257',66,42
'2024-07-31','23:39:04.067031',66,42
'2024-07-31','23:39:05.184495',66,42
'2024-07-31','23:39:06.429505',65,43
'2024-07-31','23:39:07.462361',65,43
'2024-07-31','23:39:08.499362',65,43
'2024-07-31','23:39:09.532445',66,42
'2024-07-31','23:39:10.605446',65,43
'2024-07-31','23:39:11.660633',66,42
'2024-07-31','23:42:02.140531',65,43
'2024-07-31','23:42:03.278824',65,43
'2024-07-31','23:42:04.427432',66,42
'2024-07-31','23:42:05.522084',65,43
'2024-07-31','23:42:06.666293',66,42
'2024-07-31','23:42:07.719963',64,45
'2024-07-31','23:42:08.783059',52,60
'2024-07-31','23:42:09.813551',65,43
'2024-07-31','23:42:10.866220',65,43
'2024-07-31','23:42:11.906264',66,42
'2024-07-31','23:45:02.471446',66,42
'2024-07-31','23:45:03.607234',66,42
'2024-07-31','23:45:04.723145',56,55
'2024-07-31','23:45:05.856757',65,43
'2024-07-31','23:45:06.893956',64,45
'2024-07-31','23:45:07.927798',66,42
'2024-07-31','23:45:08.956195',66,42
'2024-07-31','23:45:09.983221',66,42
'2024-07-31','23:45:11.012233',66,42
'2024-07-31','23:45:12.049019',66,42
'2024-07-31','23:48:01.572477',66,42
'2024-07-31','23:48:02.700813',66,42
'2024-07-31','23:48:03.831024',65,43
'2024-07-31','23:48:04.953046',66,42
'2024-07-31','23:48:05.988098',66,42
'2024-07-31','23:48:07.023151',67,41
'2024-07-31','23:48:08.054284',66,42
'2024-07-31','23:48:09.080504',66,42
'2024-07-31','23:48:10.112093',65,43
'2024-07-31','23:48:11.141142',66,42
'2024-07-31','23:51:01.697855',60,50
'2024-07-31','23:51:02.931562',65,43
'2024-07-31','23:51:04.059325',66,42
'2024-07-31','23:51:05.090252',66,42
'2024-07-31','23:51:06.121904',61,48
'2024-07-31','23:51:07.149457',66,42
'2024-07-31','23:51:08.176331',66,42
'2024-07-31','23:51:09.202877',61,48
'2024-07-31','23:51:10.235540',65,43
'2024-07-31','23:51:11.271253',66,42
'2024-07-31','23:54:03.575084',51,61
'2024-07-31','23:54:06.331249',65,43
'2024-07-31','23:54:07.361846',66,42
'2024-07-31','23:54:09.098715',66,42
'2024-07-31','23:54:10.636020',65,43
'2024-07-31','23:54:14.525105',59,51
'2024-07-31','23:54:15.561960',65,43
'2024-07-31','23:54:16.593979',63,46
'2024-07-31','23:54:17.623107',64,45
'2024-07-31','23:54:18.654667',61,48
'2024-07-31','23:57:02.163650',60,50
'2024-07-31','23:57:03.288652',61,48
'2024-07-31','23:57:04.415300',64,45
'2024-07-31','23:57:05.538803',59,51
'2024-07-31','23:57:06.678518',66,42
'2024-07-31','23:57:07.825695',67,41
'2024-07-31','23:57:09.920095',66,42
'2024-07-31','23:57:11.170647',59,51
'2024-07-31','23:57:12.214036',67,41
'2024-07-31','23:57:13.241104',59,51
'2024-08-01','00:00:01.874952',59,51
'2024-08-01','00:00:03.102755',66,42
'2024-08-01','00:00:04.622452',58,52
'2024-08-01','00:00:05.661332',58,52
'2024-08-01','00:00:06.707653',56,55
'2024-08-01','00:00:07.737548',59,51
'2024-08-01','00:00:08.765264',59,51
